Source,Page,Position,Item No.,Item Name,Unit Price,Set Up Dimension,Weight Stack,N.W.,G.W.,Volume,Photo File,Image,Image Source,Source URL,Catalog Page
Price_List,16,7,LD-1007,Dual Bench Smith Machine,"US$1,193",2209*1867*1440mm,/,200kg,240kg,0.9,photos/Price_List_LD-1007_p16.png,images/LD-1007 - Dual Bench Smith Machine/01 - Dual Bench Smith Machine.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,26
Price_List,16,8,LD-1008,Dual Tower Smith Machine,"US$1,314",2095*1939*2055mm,/,260kg,300kg,1.4,photos/Price_List_LD-1008_p16.png,images/LD-1008 - Dual Tower Smith Machine/01 - Dual Tower Smith Machine.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,26
Price_List,16,9,LD-1009,Rowing,"US$1,183",1643*1571*1361mm,/,199kg,239kg,1.8,photos/Price_List_LD-1009_p16.png,images/LD-1009 - Rowing/01 - Rowing.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,27
Price_List,17,10,LD-1010,Wide Chest,"US$1,296",1620*1465*1738mm,/,260kg,300kg,1.6,photos/Price_List_LD-1010_p17.png,images/LD-1010 - Wide Chest/01 - Wide Chest.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,27
Price_List,17,11,LD-1011,Level Row,"US$1,140",1786*1435*1956mm,/,235kg,275kg,1.8,photos/Price_List_LD-1011_p17.png,images/LD-1011 - Level Row/01 - Level Row.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,27
Price_List,17,12,LD-1012,Front Lat Pulldwon,"US$1,108",1620*1775*2090mm,/,217kg,257kg,1,photos/Price_List_LD-1012_p17.png,images/LD-1012 - Front Lat Pulldwon/01 - Front Lat Pulldwon.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,28
Price_List,17,13,LD-1013,Pectoral Fly,US$889,1475*1445*1045mm,/,130kg,170kg,0.9,photos/Price_List_LD-1013_p17.png,images/LD-1013 - Pectoral Fly/01 - Pectoral Fly.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,28
Price_List,17,14,LD-1014,Low Row,"US$1,193",1485*1850*1751mm,/,185kg,225kg,1.7,photos/Price_List_LD-1014_p17.png,images/LD-1014 - Low Row/01 - Low Row.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,28
Price_List,17,15,LD-1015,Incline Chest Press,"US$1,483",1350*1550*1830mm,/,255kg,295kg,1.3,photos/Price_List_LD-1015_p17.png,images/LD-1015 - Incline Chest Press/01 - Incline Chest Press.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,29
Price_List,17,16,LD-1016,Leader Triceps Extension,"US$1,530",2065*1625*1075mm,/,233kg,273kg,1.7,photos/Price_List_LD-1016_p17.png,images/LD-1016 - Leader Triceps Extension/01 - Leader Triceps Extension.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,25
Price_List,17,17,LD-1018,lat Pulldown,"US$2,028",1454*1424*2113mm,/,152kg,192kg,1.7,photos/Price_List_LD-1018_p17.png,images/LD-1018 - lat Pulldown/01 - lat Pulldown.png,Fallback from supplied price-list PDF (no matching image in 2025 web catalog),,
Price_List,17,18,LD-1019,Recline triceps machine,"US$1,062",1446*1208*1142mm,/,187kg,207kg,1.3,photos/Price_List_LD-1019_p17.png,images/LD-1019 - Recline triceps machine/01 - Recline triceps machine.png,Fallback from supplied price-list PDF (no matching image in 2025 web catalog),,
Price_List,17,19,LD-1021,T-Bar Row / new model,"US$2,040",1825*802*1355mm,/,,,,photos/Price_List_LD-1021_p17.png,images/LD-1021 - T-Bar Row _ new model/01 - T-Bar Row _ new model.png,Fallback from supplied price-list PDF (no matching image in 2025 web catalog),,
Price_List,18,20,LD-2001,Leg Extension,US$961,1550*1900*1200mm,/,152kg,192kg,1.7,photos/Price_List_LD-2001_p18.png,images/LD-2001 - Leg Extension/01 - Leg Extension.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,29
Price_List,18,21,LD-2002,Kneeling Leg Curl,US$898,1200*1650*1350mm,/,141kg,181kg,1.1,photos/Price_List_LD-2002_p18.png,images/LD-2002 - Kneeling Leg Curl/01 - Kneeling Leg Curl.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,29
Price_List,18,22,LD-2003,Both Way Squat,"US$1,320",1905*1520*1610mm,/,205kg,245kg,1.2,photos/Price_List_LD-2003_p18.png,images/LD-2003 - Both Way Squat/01 - Both Way Squat.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,30
Price_List,18,23,LD-2004,Belt Squat,"US$1,320",1580*1650*1680mm,/,240kg,280kg,1.3,photos/Price_List_LD-2004_p18.png,images/LD-2004 - Belt Squat/01 - Belt Squat.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,30
Price_List,18,24,LD-2004B,BELT SQUAT,"US$1,320",,/,,,,photos/Price_List_LD-2004B_p18.png,images/LD-2004B - BELT SQUAT/01 - BELT SQUAT.png,Fallback from supplied price-list PDF (no matching image in 2025 web catalog),,
Price_List,18,25,LD-2005,Buttocks Bridge,US$977,1635*1800*800mm,/,186kg,226kg,1,photos/Price_List_LD-2005_p18.png,images/LD-2005 - Buttocks Bridge/01 - Buttocks Bridge.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,30
Price_List,18,26,LD-2006,Pendulum Squat,US$982,2003*890*1835mm,/,223kg,263kg,1.3,photos/Price_List_LD-2006_p18.png,images/LD-2006 - Pendulum Squat/01 - Pendulum Squat.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,31
Price_List,18,27,LD-2007,Glute Machine,US$900,2022*1543*1101mm,/,146kg,186kg,1,photos/Price_List_LD-2007_p18.png,images/LD-2007 - Glute Machine/01 - Glute Machine.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,31
Price_List,18,28,LD-2008,Glute Machine,US$599,1330*1120*1580mm,/,160kg,200kg,0.8,photos/Price_List_LD-2008_p18.png,images/LD-2008 - Glute Machine/01 - Glute Machine.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,31
Price_List,18,29,LD-2009,Abductor,"US$1,212",1865*1052*1589mm,/,145kg,185kg,0.7,photos/Price_List_LD-2009_p18.png,images/LD-2009 - Abductor/01 - Abductor.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,32
Price_List,18,30,LD-2010,LEADER ADDUCTOR,"US$1,212",1778*1134*1683mm,/,145kg,170kg,,photos/Price_List_LD-2010_p18.png,images/LD-2010 - LEADER ADDUCTOR/01 - LEADER ADDUCTOR.png,Fallback from supplied price-list PDF (no matching image in 2025 web catalog),,
Price_List,19,31,LD-2011,Leg Press,"US$3,360",2650*1600*1560mm,/,539,579,4.5,photos/Price_List_LD-2011_p19.png,images/LD-2011 - Leg Press/01 - Leg Press.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,32
Price_List,20,1,FM-1001,Dual Adjustable Pulley,"US$1,294",1840*1350*2490mm,437lbs/198kg,208kg,248kg,1.6,photos/Price_List_FM-1001_p20.png,images/FM-1001 - Dual Adjustable Pulley/01 - Dual Adjustable Pulley.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,90
Price_List,20,2,FM-1002,Dual Adjustable Pulley,"US$1,584",1840*1350*2490mm,526lbs/238.5kg,228kg,268kg,1.6,photos/Price_List_FM-1002_p20.png,images/FM-1002 - Dual Adjustable Pulley/01 - Dual Adjustable Pulley.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,90
Price_List,20,3,FM-1005,Multi Jungle 4-Stack,"US$2,059",3405*1675*2330mm,918lbs/416.25kg,289kg,329kg,2.4,photos/Price_List_FM-1005_p20.png,images/FM-1005 - Multi Jungle 4-Stack/01 - Multi Jungle 4-Stack.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,90
Price_List,20,4,FM-1006,Multi Jungle 5-Stack,"US$2,904",3405*4710*2330mm,1136lbs/515.25kg,398kg,438kg,3.1,photos/Price_List_FM-1006_p20.png,images/FM-1006 - Multi Jungle 5-Stack/01 - Multi Jungle 5-Stack.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,91
Price_List,20,5,FM-1007,Multi Jungle 8-Stack,"US$4,435",3405*5200*2330mm,1835lbs/832.5kg,710kg,750kg,1.6,photos/Price_List_FM-1007_p20.png,images/FM-1007 - Multi Jungle 8-Stack/01 - Multi Jungle 8-Stack.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,91
Price_List,20,6,FM-1008,Cable Crossover,"US$1,230",4390*1066*2330mm,437lbs/198kg,586kg,626kg,1.2,photos/Price_List_FM-1008_p20.png,images/FM-1008 - Cable Crossover/01 - Cable Crossover.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,91
Price_List,20,7,FM-1009,Smith Machine (counter balance),"US$1,212",2266*1380*2330mm,/,242kg,282kg,2.1,photos/Price_List_FM-1009_p20.png,images/FM-1009 - Smith Machine (counter balance)/01 - Smith Machine (counter balance).jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,92
Price_List,20,8,FM-1024D,45-Degree Leg Press (transmit by bearing),"US$1,162",2268*1585*1630mm,/,268kg,308kg,1.3,photos/Price_List_FM-1024D_p20.png,images/FM-1024D - 45-Degree Leg Press (transmit by bearing)/01 - 45-Degree Leg Press (transmit by bearing).jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,92
Price_List,20,9,FM-1024E,Hack Squat (transmit by bearing),"US$1,076",1792*1425*1425mm,/,204kg,244kg,1.3,photos/Price_List_FM-1024E_p20.png,images/FM-1024E - Hack Squat (transmit by bearing)/01 - Hack Squat (transmit by bearing).jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,92
Price_List,21,10,FM-1024F,Hack Squat (transmit by bearing),"US$1,116",1935*2217*1125mm,/,215kg,255kg,1.2,photos/Price_List_FM-1024F_p21.png,images/FM-1024F - Hack Squat (transmit by bearing)/01 - Hack Squat (transmit by bearing).jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,93
Price_List,21,11,FM-2001,Dual Adjustable Pulley,"US$1,148",1785*1285*2510mm,437lbs/198kg,180kg,220kg,1.6,photos/Price_List_FM-2001_p21.png,images/FM-2001 - Dual Adjustable Pulley/01 - Dual Adjustable Pulley.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,93
Price_List,21,13,FM-2003,Cable Crossover,"US$1,199",4275*1019*2321mm,437lbs/198kg,210kg,250kg,2.3,photos/Price_List_FM-2003_p21.png,images/FM-2003 - Cable Crossover/01 - Cable Crossover.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,93
Price_List,21,14,FM-2003A,Cable Crossover,"US$1,225",4275*1019*2321mm,437lbs/198kg,220kg,260kg,2.3,photos/Price_List_FM-2003A_p21.png,images/FM-2003A - Cable Crossover/01 - Cable Crossover.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,94
Price_List,21,15,FM-2004,Multi Jungle 4-Stack,"US$1,964",3355*1418*2328mm,918lbs/416.25kg,270kg,310kg,2.4,photos/Price_List_FM-2004_p21.png,images/FM-2004 - Multi Jungle 4-Stack/01 - Multi Jungle 4-Stack.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,94
Price_List,21,16,FM-2005,Multi Jungle 5-Stack,"US$2,550",4703*3219*2328mm,1136lbs/515.25kg,385kg,425kg,3.1,photos/Price_List_FM-2005_p21.png,images/FM-2005 - Multi Jungle 5-Stack/01 - Multi Jungle 5-Stack.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,94
Price_List,21,17,FM-2006,Multi Jungle 8-Stack,"US$4,108",4965*3344*2328mm,1835lbs/832.5kg,700kg,740kg,4.8,photos/Price_List_FM-2006_p21.png,images/FM-2006 - Multi Jungle 8-Stack/01 - Multi Jungle 8-Stack.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,95
Price_List,21,18,FM-2007,Smith Machine (counter balance),"US$1,193",2267*1155*2325mm,/,236kg,276kg,2.1,photos/Price_List_FM-2007_p21.png,images/FM-2007 - Smith Machine (counter balance)/01 - Smith Machine (counter balance).jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,95
Price_List,21,19,FM-2008,TRX Multi-functional,US$570,5610*2020*2320mm,/,66kg,106kg,0.8,photos/Price_List_FM-2008_p21.png,images/FM-2008 - TRX Multi-functional/01 - TRX Multi-functional.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,95
Price_List,22,1,FW-1001,Olympic Flat Bench,US$284,1610*1728*1263mm,/,80kg,120kg,0.6,photos/Price_List_FW-1001_p22.png,images/FW-1001 - Olympic Flat Bench/01 - Olympic Flat Bench.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,98
Price_List,22,2,FW-1002,Olympic Incline Bench,US$293,1636*1995*1483mm,/,105kg,145kg,0.6,photos/Price_List_FW-1002_p22.png,images/FW-1002 - Olympic Incline Bench/01 - Olympic Incline Bench.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,98
Price_List,22,3,FW-1003,Olympic Decline Bench,US$306,1636*2135*1333mm,/,91kg,131kg,0.7,photos/Price_List_FW-1003_p22.png,images/FW-1003 - Olympic Decline Bench/01 - Olympic Decline Bench.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,98
Price_List,22,4,FW-1004,Seated Arm Curl,US$266,796*1322*1031mm,/,90kg,130kg,0.6,photos/Price_List_FW-1004_p22.png,images/FW-1004 - Seated Arm Curl/01 - Seated Arm Curl.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,98
Price_List,22,5,FW-1005,T-Bar Row,US$211,2630*987*680mm,/,73kg,113kg,1.5,photos/Price_List_FW-1005_p22.png,images/FW-1005 - T-Bar Row/01 - T-Bar Row.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,98
Price_List,22,6,FW-1006,Hyperxtension,US$266,1500*858*883mm,/,73kg,113kg,0.3,photos/Price_List_FW-1006_p22.png,images/FW-1006 - Hyperxtension/01 - Hyperxtension.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,98
Price_List,22,7,FW-1007,Assist Abdominal Bench,US$269,1686*798*1139mm,/,60kg,100kg,0.9,photos/Price_List_FW-1007_p22.png,images/FW-1007 - Assist Abdominal Bench/01 - Assist Abdominal Bench.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,98
Price_List,22,8,FW-1008,75-Degree Bench,US$137,1280*708*1037mm,/,33kg,73kg,0.4,photos/Price_List_FW-1008_p22.png,images/FW-1008 - 75-Degree Bench/01 - 75-Degree Bench.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,98
Price_List,23,9,FW-1009,Flat Bench,US$110,1258*700*451mm,/,23kg,63kg,0.2,photos/Price_List_FW-1009_p23.png,images/FW-1009 - Flat Bench/01 - Flat Bench.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,99
Price_List,23,10,FW-1010,55-Degree Bench,US$124,657*1086*1015mm,/,21kg,61kg,0.5,photos/Price_List_FW-1010_p23.png,images/FW-1010 - 55-Degree Bench/01 - 55-Degree Bench.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,99
Price_List,23,11,FW-1011,LYING T-BAR ROW,US$322,,,,,,photos/Price_List_FW-1011_p23.png,images/FW-1011 - LYING T-BAR ROW/01 - LYING T-BAR ROW.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,99
Price_List,23,12,FW-1012,Adjustable Abdominal,US$224,882*1454*1002mm,/,40kg,80kg,0.7,photos/Price_List_FW-1012_p23.png,images/FW-1012 - Adjustable Abdominal/01 - Adjustable Abdominal.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,99
Price_List,23,13,FW-1013,Adjustable Bench,US$214,740*1196*976mm,/,43kg,83kg,0.6,photos/Price_List_FW-1013_p23.png,images/FW-1013 - Adjustable Bench/01 - Adjustable Bench.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,99
Price_List,23,14,FW-1013A,Adjustable Bench,US$280,740*1196*1123mm,/,54kg,94kg,0.6,photos/Price_List_FW-1013A_p23.png,images/FW-1013A - Adjustable Bench/01 - Adjustable Bench.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,99
Price_List,23,15,FW-1014,Barbell Rack,US$174,735*883*1269mm,/,65kg,105kg,0.3,photos/Price_List_FW-1014_p23.png,images/FW-1014 - Barbell Rack/01 - Barbell Rack.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,99
Price_List,23,16,FW-1015,Dumbbell Rack- Double,US$251,2306*587*812mm,/,69kg,109kg,0.3,photos/Price_List_FW-1015_p23.png,images/FW-1015 - Dumbbell Rack- Double/01 - Dumbbell Rack- Double.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,99
Price_List,23,17,FW-1016,Plate Rack,US$150,798*798*765mm,/,19kg,59kg,0.6,photos/Price_List_FW-1016_p23.png,images/FW-1016 - Plate Rack/01 - Plate Rack.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,100
Price_List,23,18,FW-1017,Seated Calf Raise,US$280,887*1316*1020mm,/,74kg,114kg,0.4,photos/Price_List_FW-1017_p23.png,images/FW-1017 - Seated Calf Raise/01 - Seated Calf Raise.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,100
Price_List,24,19,FW-1018,Squat Rack,US$295,1600*1552*1756mm,/,100kg,140kg,0.9,photos/Price_List_FW-1018_p24.png,images/FW-1018 - Squat Rack/01 - Squat Rack.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,100
Price_List,24,20,FW-1019,30-DEGREE BENCH,US$134,707*1222*875mm,/,24kg,64kg,0.4,photos/Price_List_FW-1019_p24.png,images/FW-1019 - 30-DEGREE BENCH/01 - 30-DEGREE BENCH.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,100
Price_List,24,21,FW-1020,PLATE RACK,US$100,,,,,,photos/Price_List_FW-1020_p24.png,images/FW-1020 - PLATE RACK/01 - PLATE RACK.png,Fallback from supplied price-list PDF (no matching image in 2025 web catalog),,
Price_List,24,22,FW-1021,ABDOMINAL ROLLER,US$271,,,,,,photos/Price_List_FW-1021_p24.png,images/FW-1021 - ABDOMINAL ROLLER/01 - ABDOMINAL ROLLER.png,Fallback from supplied price-list PDF (no matching image in 2025 web catalog),,
Price_List,24,23,FW-1022,STRETCH MACHINE,US$174,,,,,,photos/Price_List_FW-1022_p24.png,images/FW-1022 - STRETCH MACHINE/01 - STRETCH MACHINE.png,Fallback from supplied price-list PDF (no matching image in 2025 web catalog),,
Price_List,24,24,FW-2001,OLYMPIC FLAT BENCH,US$264,1580*1706*1305mm,/,75kg,115kg,0.6,photos/Price_List_FW-2001_p24.png,images/FW-2001 - OLYMPIC FLAT BENCH/01 - OLYMPIC FLAT BENCH.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,100
Price_List,24,25,FW-2002,OLYMPIC INCLINE BENCH,US$275,1580*1984*1522mm,/,105kg,145kg,0.6,photos/Price_List_FW-2002_p24.png,images/FW-2002 - OLYMPIC INCLINE BENCH/01 - OLYMPIC INCLINE BENCH.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,100
Price_List,24,26,FW-2003,OLYMPIC DECLINE BENCH,US$275,1580*2104*1316mm,/,110kg,150kg,0.7,photos/Price_List_FW-2003_p24.png,images/FW-2003 - OLYMPIC DECLINE BENCH/01 - OLYMPIC DECLINE BENCH.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,100
Price_List,24,27,FW-2004,SEATED ARM CURL,US$264,851*1250*1030mm,/,76kg,116kg,0.6,photos/Price_List_FW-2004_p24.png,images/FW-2004 - SEATED ARM CURL/01 - SEATED ARM CURL.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,100
Price_List,24,28,FW-2005,T-BAR ROW,US$211,1020*2560*671mm,/,70kg,110kg,1.5,photos/Price_List_FW-2005_p24.png,images/FW-2005 - T-BAR ROW/01 - T-BAR ROW.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,101
Price_List,25,29,FW-2006,HYPEREXTENSION,US$264,850*1496*863mm,/,71kg,111kg,0.3,photos/Price_List_FW-2006_p25.png,images/FW-2006 - HYPEREXTENSION/01 - HYPEREXTENSION.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,101
Price_List,25,30,FW-2007,ASSIST ABDOMINAL BENCH,US$264,800*1565*1064mm,/,63kg,103kg,0.9,photos/Price_List_FW-2007_p25.png,images/FW-2007 - ASSIST ABDOMINAL BENCH/01 - ASSIST ABDOMINAL BENCH.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,101
Price_List,25,31,FW-2008,ADJUSTABLE BENCH,US$192,720*1240*857mm,/,41kg,81kg,0.6,photos/Price_List_FW-2008_p25.png,images/FW-2008 - ADJUSTABLE BENCH/01 - ADJUSTABLE BENCH.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,101
Price_List,25,32,FW-2009,FLAT BENCH,US$113,722*1266*438mm,/,71kg,111kg,0.2,photos/Price_List_FW-2009_p25.png,images/FW-2009 - FLAT BENCH/01 - FLAT BENCH.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,101
Price_List,25,33,FW-2010,55-DEGREE BENCH,US$130,720*1060*1050mm,/,19kg,59kg,0.5,photos/Price_List_FW-2010_p25.png,images/FW-2010 - 55-DEGREE BENCH/01 - 55-DEGREE BENCH.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,101
Price_List,25,34,FW-2011,LYING T-BAR ROW,US$314,,,,,,photos/Price_List_FW-2011_p25.png,images/FW-2011 - LYING T-BAR ROW/01 - LYING T-BAR ROW.png,Fallback from supplied price-list PDF (no matching image in 2025 web catalog),,
Price_List,25,35,FW-2012,LYING T-BAR ROW,US$370,1857*1103*1191mm,/,86kg,126kg,1.1,photos/Price_List_FW-2012_p25.png,images/FW-2012 - LYING T-BAR ROW/01 - LYING T-BAR ROW.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,101
Price_List,25,36,FW-2013,ADJUSTABLE ABDOMINAL BENCH,US$209,1445*878*1078mm,/,37kg,77kg,0.7,photos/Price_List_FW-2013_p25.png,images/FW-2013 - ADJUSTABLE ABDOMINAL BENCH/01 - ADJUSTABLE ABDOMINAL BENCH.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,101
Price_List,25,37,FW-2014,BARBELL RACK,US$150,923*748*1280mm,/,67kg,107kg,0.3,photos/Price_List_FW-2014_p25.png,images/FW-2014 - BARBELL RACK/01 - BARBELL RACK.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,102
Price_List,25,38,FW-2015,DUMBBELL RACK- DOUBLE,US$222,2305*560*800mm,/,65kg,105kg,0.3,photos/Price_List_FW-2015_p25.png,images/FW-2015 - DUMBBELL RACK- DOUBLE/01 - DUMBBELL RACK- DOUBLE.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,102
Price_List,26,39,FW-2016,PLATE RACK,US$95,832*665*1030mm,/,28kg,68kg,0.2,photos/Price_List_FW-2016_p26.png,images/FW-2016 - PLATE RACK/01 - PLATE RACK.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,102
Price_List,26,40,FW-2017,SEATED CALF RAISE,US$264,1365*860*865mm,/,74kg,114kg,0.4,photos/Price_List_FW-2017_p26.png,images/FW-2017 - SEATED CALF RAISE/01 - SEATED CALF RAISE.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,102
Price_List,26,41,FW-2018,SQUAT RACK,US$277,1580*1510*1745mm,/,100kg,140kg,0.9,photos/Price_List_FW-2018_p26.png,images/FW-2018 - SQUAT RACK/01 - SQUAT RACK.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,102
Price_List,26,42,FW-2019,30-Degree Bench,US$130,1095*750*730mm,/,25kg,65kg,0.4,photos/Price_List_FW-2019_p26.png,images/FW-2019 - 30-Degree Bench/01 - 30-Degree Bench.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,102
Price_List,26,43,FW-2020,90-Degree Bench,US$134,1370*725*1000mm,/,30kg,70kg,0.4,photos/Price_List_FW-2020_p26.png,images/FW-2020 - 90-Degree Bench/01 - 90-Degree Bench.jpeg,Official Realleader 2025 web catalog,https://realleadergym.com/album-dc15060.html,102
